timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
18.56,-0.0033900000000000002,-0.00269,-0.023980823922402087,-0.05340707511102657,11.9,-0.040341
18.580000000000002,0.0033900000000000002,-0.00269,0.0,-0.05340707511102657,11.9,0.040341
18.6,0.010170000000000002,-0.00269,0.0,-0.05187118536927179,11.9,0.12102300000000003
18.62,0.01582,-0.00269,0.0,-0.05187118536927179,11.9,0.188258
18.64,0.022600000000000002,0.0,0.0,-0.05187118536927179,11.9,0.26894
18.66,0.02825,0.0,0.0,-0.05033529562751656,11.9,0.336175
18.68,0.0339,0.0,0.023980823922402087,-0.04879940588576133,11.9,0.40341
18.7,0.03955,0.0,0.047961647844804174,-0.047263516144006326,11.9,0.47064500000000004
18.72,0.045200000000000004,0.0,0.07194247176720626,-0.04419173666049655,11.9,0.53788
18.740000000000002,0.05085,0.0,0.09592329568960835,-0.04111995717698654,11.9,0.605115
18.76,0.05537,0.0,0.09592329568960835,-0.038048177693476536,11.9,0.658903
18.78,0.05989,0.0,0.11990411961201045,-0.03497639820996631,11.9,0.712691
18.8,0.06441,0.0,0.14388494353441253,-0.0319046187264563,11.9,0.7664789999999999
18.82,0.0678,0.0,0.14388494353441253,-0.02729694950119151,11.9,0.80682
18.84,0.07119,0.0,0.1678657674568146,-0.024225170017681503,11.9,0.847161
18.86,0.07458000000000001,0.0,0.1678657674568146,-0.019617500792416493,11.9,0.8875020000000001
18.88,0.07684,0.0,0.1918465913792167,-0.015009831567151263,11.9,0.9143960000000001
18.900000000000002,0.0791,0.0,0.1918465913792167,-0.00886627260013125,11.9,0.9412900000000001
18.92,0.08023,0.0,0.21582741530161878,-0.004258603374866241,11.9,0.954737
18.94,0.08136000000000002,0.0,0.21582741530161878,-0.001186823891356455,11.9,0.9681840000000003
18.96,0.08249000000000001,0.0,0.21582741530161878,0.0034208453339089973,11.9,0.9816310000000001
18.98,0.08249000000000001,0.0,0.21582741530161878,0.008028514559173788,11.9,0.9816310000000001
19.0,0.08136000000000002,0.0,0.21582741530161878,0.012636183784438577,11.9,0.9681840000000003
19.02,0.08023,0.0,0.21582741530161878,0.01724385300970403,11.9,0.954737
19.04,0.0791,0.0,0.1918465913792167,0.020315632493214036,11.9,0.9412900000000001
19.06,0.07684,0.0,0.1918465913792167,0.02338741197672381,11.9,0.9143960000000001
19.080000000000002,0.07458000000000001,0.0,0.1678657674568146,0.026459191460234052,11.9,0.8875020000000001
19.1,0.07119,0.0,0.1678657674568146,0.03106686068549927,11.9,0.847161
19.12,0.0678,0.0,0.1678657674568146,0.03413864016900884,11.9,0.80682
19.14,0.06441,0.0,0.1678657674568146,0.03874630939427407,11.9,0.7664789999999999
19.16,0.05989,0.0,0.1678657674568146,0.0418180888777843,11.9,0.712691
19.18,0.054240000000000003,0.0,0.1678657674568146,0.04488986836129386,11.9,0.645456
19.2,0.04972000000000001,0.0,0.1678657674568146,0.04796164784480387,11.9,0.5916680000000001
