time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
0.17804425719727118,1.255185651730294,-0.061452017348135726,-0.4956193177869573,-2.214512605713903,-0.8737231580840932,-0.8288302198565589,0.023301151862475333
0.1880442571972712,1.334917246189684,-0.06634381304537697,-0.4826081826133166,-2.167448105713903,-0.8551541314424983,-0.8066888460549159,0.024781281903935304
0.1980442571972712,1.3652500471892532,-0.0711025114004165,-0.4690814664842517,-2.120383605713903,-0.8365851048009036,-0.7846457817803443,0.025344377252843164
0.2080442571972712,1.0418525948000008,-0.07572912035142929,-0.45685616335448037,-2.094953331020244,-0.8265517367997642,-0.7712359335835883,0.01934085646715561
0.21786152404628076,0.852506191163147,-0.08016766598062018,-0.44768351120432565,-2.0751514129224495,-0.8187390043854685,-0.7601850807369647,0.015825847114018188
0.22786152404628077,0.521658958942027,-0.0846065385102488,-0.44070549445388013,-2.070838,-0.8170371722301676,-0.755246043340288,0.009684029295564944
0.23786152404628078,0.33742966008170033,-0.08899123813728692,-0.4365388325421114,-2.070838,-0.8170371722301676,-0.7520495406626698,0.006264013408397828
0.24786152404628078,0.5859436392694357,-0.09333741958821727,-0.43219644710183575,-2.0496952172299325,-0.8086954094039432,-0.7405405882374639,0.010877404233108845
0.25786152404628077,0.746201325657143,-0.09762682653706227,-0.4254202215237227,-2.0228012172299326,-0.7980845370373177,-0.7268051615357074,0.013852413294518418
0.2678615240462808,0.7303821942802555,-0.10184334918017841,-0.41793310939072276,-2.0011929129224493,-0.7895591053772482,-0.7152095449369147,0.013558748383644736
0.2778615240462808,0.707639111991639,-0.10598661006786673,-0.4107566923480983,-1.9810224129224494,-0.781600951102279,-0.7042358372538683,0.013136547880079952
0.2878615240462808,0.20438766249529164,-0.11006492372677273,-0.40587320657706394,-1.9925660870775506,-0.7861554410666463,-0.7058233405511843,0.00379423390958461
0.29740301563229915,-0.0856195262374041,-0.11393356404363691,-0.405493088103935,-2.0118117526811288,-0.7937487072721316,-0.7106033922172348,-0.0015894330695230274
0.30740301563229916,0.019100397524136736,-0.11799312161523037,-0.40616062338989994,-2.01705,-0.7958154274969164,-0.7097194046282117,0.0003545780361096651
0.31740301563229917,0.11483972975910008,-0.12205183039961241,-0.4054229652571792,-2.01705,-0.7958154274969164,-0.7067707321720565,0.0021318742604121144
0.3274030156322992,0.15519178032227313,-0.1260994974133738,-0.4040437810780907,-2.01705,-0.7958154274969164,-0.7038315424354967,0.0028809660436384665
0.3374030156322992,0.17188676925204988,-0.13013183412293683,-0.4023959909997448,-2.01705,-0.7958154274969164,-0.700904983124303,0.003190890294173687
0.3474030156322992,0.17847823983793226,-0.13414706282032196,-0.40063887182091,-2.01705,-0.7958154274969164,-0.6979923736817188,0.0033132537524453443
0.3574030156322992,0.18075558564506586,-0.1381444781369938,-0.39884044269668906,-2.01705,-0.7958154274969164,-0.6950942524579304,0.003355530192127587
0.3674030156322992,0.4178684007517797,-0.14212150086873748,-0.396087592698171,-2.002117747318871,-0.7899239934467319,-0.6863210788648194,0.007757270847563114
0.3774030156322992,0.5688468061910347,-0.14605841398960953,-0.39104562956956374,-1.9819472473188708,-0.7819658391717627,-0.6755118621567039,0.010560020184479824
0.38740301563229923,0.3948147387834106,-0.14994147939118704,-0.3859397993398633,-1.976709,-0.7798991189469782,-0.6706346913966597,0.007329304771173828
0.39740301563229924,0.26841055107553663,-0.15378369351408505,-0.3827118857426284,-1.976709,-0.7798991189469782,-0.6678554292913539,0.004982748969031114
0.40740301563229925,0.21390359734595918,-0.15759849256842523,-0.38033799573451377,-1.976709,-0.7798991189469782,-0.6650976341487609,0.003970886855515887
0.41740301563229926,0.19010852392512798,-0.1613916560654979,-0.37833403155077194,-1.976709,-0.7798991189469782,-0.6623571361942217,0.003529157284600848
0.42740301563229927,0.495002660031868,-0.16516259499349856,-0.37523699897029317,-1.9567993297584942,-0.7720438735467319,-0.6517791260152193,0.009189184195845301
0.4374030156322993,0.6917059443533071,-0.1688862168267004,-0.36916242875196376,-1.9299053297584943,-0.7614330011801064,-0.6384813316031444,0.012840766010458304
0.4474030156322993,0.6945828474143935,-0.17254236291104236,-0.36209034635202686,-1.9079887473188708,-0.7527859401635424,-0.6271976967438575,0.012894172576273955
0.4574030156322993,0.6768294338992482,-0.17612888556276782,-0.35524356232882365,-1.887818247318871,-0.7448277858885733,-0.6166548074207288,0.012564599828351397
0.4674030156322993,0.7463504054618646,-0.1796468811032206,-0.34821247340410044,-1.8626703297584943,-0.7349058202635426,-0.6041990944130391,0.01385518079840492
0.4774030156322993,0.7910132102617122,-0.18309076990962553,-0.34049155163744727,-1.8357763297584944,-0.724294947896917,-0.5911094148606885,0.014684297029785298
0.4874030156322993,0.49231825045285604,-0.1864588882136297,-0.3337386908571545,-1.8287920000000002,-0.7215393209305376,-0.5859310456994574,0.009139351061459633
0.49740301563229933,0.2955609969391717,-0.18977564144040188,-0.32993705157988695,-1.8287920000000002,-0.7215393209305376,-0.5835467544589771,0.005486767367688217
0.5074030156322993,0.21107979794138346,-0.1930619421803125,-0.3274626890524192,-1.8287920000000002,-0.7215393209305376,-0.5811858514978616,0.0039184661011322786
0.5174030156322993,0.17455662738518932,-0.19632675205422623,-0.32555964127637077,-1.8287920000000002,-0.7215393209305376,-0.5788418886279673,0.0032404532968464683
0.5274030156322993,0.39519685747441863,-0.1995716109809595,-0.32296284742023823,-1.813859747318871,-0.715647886880353,-0.5706223224894402,0.0073363983876730265
0.5374030156322993,0.539245143115832,-0.20277855126203118,-0.3181872542204032,-1.793689247318871,-0.7076897326053839,-0.5603647423542737,0.01001049761325995
0.5474030156322993,0.3623622935159967,-0.20593457141415017,-0.3133938315560846,-1.7884510000000002,-0.7056230123805993,-0.5560365859302192,0.006726860539563728
0.5574030156322993,0.23484625345215718,-0.20905297165111675,-0.3104969107186166,-1.7884510000000002,-0.7056230123805993,-0.5538035694879189,0.00435966441177732
0.5674030156322993,0.17996703851505824,-0.21214730734758142,-0.3084609116467424,-1.7884510000000002,-0.7056230123805993,-0.5515892443773116,0.0033408916751865303
0.5774030156322993,0.15611430717261962,-0.21522339863214512,-0.3067967658256668,-1.7884510000000002,-0.7056230123805993,-0.5493894368762238,0.002898091747877918
0.5874030156322994,0.46108572416198357,-0.21828066369697122,-0.3040393625437094,-1.7685413297584942,-0.697767766980353,-0.5393493119315442,0.008559553294373023
0.5974030156322994,0.6579311208283458,-0.22129400283741757,-0.2983032889723879,-1.7416473297584942,-0.6871568946137275,-0.5265864006160474,0.012213773269584838
0.6074030156322994,0.6609830055459762,-0.22424324344236657,-0.29156809800444206,-1.7197307473188708,-0.6785098335971635,-0.5158344896431392,0.01227042817889984
0.6174030156322994,0.6434190485819018,-0.22712622048233788,-0.2850563723733612,-1.6995602473188707,-0.6705516793221943,-0.5058201446902894,0.011944372485097332
0.6274030156322994,0.7131354621151019,-0.22994401140317675,-0.2783584137859244,-1.674412329758494,-0.6606297136971636,-0.4938898032540554,0.013238581622052381
0.6374030156322994,0.7579978260076712,-0.2326910170500448,-0.270968646639221,-1.647518329758494,-0.650018841330538,-0.4813222814707958,0.014071402450213821
0.6474030156322994,0.6961822399126366,-0.23536322198150927,-0.2636027794646242,-1.6256017473188706,-0.641371780313974,-0.4707730717628006,0.0129238635526151
0.6574030156322994,0.6509585421496293,-0.2379653463677612,-0.2568968588447065,-1.6054312473188708,-0.633413626039005,-0.4609638246216685,0.012084334955466236
0.6674030156322994,0.3933357582870311,-0.24050451278886315,-0.2514468775104789,-1.6001930000000002,-0.6313469058142205,-0.457091923946561,0.007301849112243797
0.6774030156322994,0.23143131389610513,-0.24300259189231826,-0.24843645267330172,-1.6001930000000002,-0.6313469058142205,-0.45531705018034885,0.004296269785582341
0.6874030156322994,0.39863606749713215,-0.24547445818864566,-0.2455757944728986,-1.5852607473188707,-0.6254554717640357,-0.4476704476716855,0.007400243568595644
0.6974030156322995,0.5199820765508484,-0.24790781654890193,-0.24089542890106277,-1.5650902473188706,-0.6174973174890666,-0.4379855287877922,0.009652899803924808
0.7074030156322995,0.6490969858587989,-0.25028896728539385,-0.2350931795358713,-1.539942329758494,-0.6075753518640358,-0.42637487512861805,0.012049777194410416
0.7174030156322995,0.7193986162267163,-0.25260600771590785,-0.22819880462909592,-1.5130483297584938,-0.5969644794974102,-0.4141217672909495,0.013354850243265215
0.7274030156322995,0.43183979376983084,-0.25485455488017716,-0.2220988046838816,-1.506064,-0.594208852531031,-0.40977338887605363,0.008016634512209186
0.7374030156322995,0.2400137307305707,-0.25705783435918356,-0.21887403639022582,-1.506064,-0.594208852531031,-0.4082136071285251,0.004455592988274526
0.7474030156322995,0.3944837592796159,-0.25923390557683756,-0.21600023456808617,-1.4911317473188703,-0.5883174184808462,-0.4007825392653187,0.007323160497877956
0.7574030156322995,0.5104365244060645,-0.261371825476125,-0.21139220620659274,-1.4709612473188705,-0.580359264205877,-0.39131260911930643,0.009475697045249087
0.7674030156322995,0.32172313224067745,-0.2634615762439332,-0.2069545441463201,-1.465723,-0.5782925439810926,-0.38776900964612,0.005972438859285223
